internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
187454,Halichoeres scapularis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,scapularis,,,,,"(Bennett, 1832)",
187456,Doratonotus megalepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Doratonotus,megalepis,,,,,"Günther, 1862",
187457,Dotalabrus aurantiacus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Dotalabrus,aurantiacus,,,,,"(Castelnau, 1872)",For taxonomic treatment see Russell (1988).
187458,Cheilinus quinquecinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cheilinus,quinquecinctus,,,,,"Rüppell, 1835","This species was formerly lumped with <i>Cheilinus fasciatus.</i> The true fasciatus does not occur in the North Red Sea. Populations of <i>C. fasciatus </i>recorded from the Gulf of Aden, Socotra and NE Somalia are probably <i>C. quinquecinctus</i>, but this needs to be researched."
187459,Suezichthys cyanolaemus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Suezichthys,cyanolaemus,,,,,"Russell, 1985",For taxonomic treatment see Russell (1985). Records of <i>Suezichthys notatus</i> from NW Australia probably are of this species (Kuiter 2002).
187460,Cirrhilabrus brunneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,brunneus,,,,,"Allen, 2006",This species is closely related to <i>C. lunatus </i>and females look almost identical.
187461,Cirrhilabrus exquisitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,exquisitus,,,,,"Smith, 1957",This species lilkely represents a complex of undescribed species (Kuiter 2002).
187462,Pseudojuloides mesostigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudojuloides,mesostigma,,,,,"Randall &amp; Randall, 1981",
187463,Leptojulis urostigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Leptojulis,urostigma,,,,,"Randall, 1996",
187464,Thalassoma newtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,newtoni,,,,,"(Osório, 1891)","This species has in the past been confused with <i>Thalassoma pavo</i>, which occurs off the West African coast to the north of the Gulf of Guinea and in the Mediterranean Sea, and to which it is closely related (Bernardi <i>et al.</i>  2004, Costagliola <i>et al.</i>  2004). It has also been confused with the even more closely related insular species <i>T. ascensionis</i> as it was identified as such around Sao Tome Principe by Afonso <i>et al.</i>  (1999)."
187465,Halichoeres stigmaticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,stigmaticus,,,,,"Randall &amp; Smith, 1982",
187466,Oxycheilinus digramma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Oxycheilinus,digramma,,,,,"(Lacepède, 1801)",This species is also known as <i>Oxycheilnus digrammus </i>(Eschmeyer and Fricke 2009).
187467,Halichoeres cosmetus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,cosmetus,,,,,"Randall &amp; Smith, 1982",
187468,Pseudolabrus semifasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudolabrus,semifasciatus,,,,,"(Rendahl, 1921)",For taxonomic treatment see Russell (1988).
187469,Xyrichtys koteamea,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Xyrichtys,koteamea,,,,,"Randall &amp; Allen, 2004","There is some taxonomic confusion between the species under Xyrichtys and Iniistius. The genus Iniistius has been considered a synonym of Xyrichtys by some authors but it is now recognized as a separate genus, distinct from Xyrichtys (Randall and Earle 2002, Randall <i><i>et al.</i> </i> 2002). Seventeen species are included in Iniistius and they are: <i>I. aneitensis, I. auropunctatus, I. baldwini,  I. bimaculatus, I. cyanifrons, I. dea, I. evides, I. griffithsi, I. jacksoniensis, I. melanopus, I. pavo, I. pentadactylus, I. spilonotus, I. trivittatus, I. twistii,  I. umbrilatus,</i> and <i>I. verrens</i>."
187470,Halichoeres tenuispinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,tenuispinis,,,,,"(Günther, 1862)","According to Randall (1999), <em>Halochoeres bleekeri</em> and <em>H. tenuispinis</em> are separate species. However, it is difficult to interpret survey data on this species previous to this change."
187471,Choerodon gymnogenys,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Choerodon,gymnogenys,,,,,"(Günther, 1867)",
187472,Pseudocoris bleekeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudocoris,bleekeri,,,,,"(Hubrecht, 1876)",
187473,Halichoeres vrolikii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,vrolikii,,,,,"(Bleeker, 1855)",<i>Halochoeres chrysotaenia</i> is considered to be the senior synonym of <i>H. vrolikii</i> (Kuiter 2002). Based on type locality (Java) and photographs taken there (R. Myers pers. comm.. 2008). This needs to be checked for its relationship with <i>H. richmondi </i>and <i>H. melanurus</i>.
187474,Halichoeres trimaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,trimaculatus,,,,,"(Quoy &amp; Gaimard, 1834)",
187475,Symphodus mediterraneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Symphodus,mediterraneus,,,,,"(Linnaeus, 1758)",
187476,Hemigymnus melapterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hemigymnus,melapterus,,,,,"(Bloch, 1791)",
187477,Pseudocheilinus hexataenia,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudocheilinus,hexataenia,,,,,"(Bleeker, 1857)",
187478,Halichoeres leucurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,leucurus,,,,,"(Walbaum, 1792)","Although <i>Halichoeres purpurescens</i> has often been recognized as valid, we follow de Beaufort (1940) in regarding it as a synonym of <i>H. leucurus</i>. <i>Labrus leucurus </i>and <i>Anampses moniliger</i> are based on the figure and description of Seba (1761: 95 pl. 31) (Parenti and Randall 2008)."
187479,Tautoga onitis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Tautoga,onitis,,,,,"(Linnaeus, 1758)",
187480,Pseudojuloides elongatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudojuloides,elongatus,,,,,"Ayling &amp; Russell, 1977",For taxonomic treatment see Ayling and Russell (1977) and Randall and Randall (1981).  Kuiter (2002) suggests Japanese specimens may be distinct (B. Russell pers. comm.. 2008).
187481,Pseudolabrus miles,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudolabrus,miles,,,,,"(Schneider &amp; Forster, 1801)",For taxonomic treatment see Russell (1988).
187482,Halichoeres bivittatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,bivittatus,,,,,"(Bloch, 1791)",
187483,Cirrhilabrus melanomarginatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,melanomarginatus,,,,,"Randall &amp; Shen, 1978",
187484,Cirrhilabrus solorensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,solorensis,,,,,"Bleeker, 1853",
187485,Suezichthys notatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Suezichthys,notatus,,,,,"(Kamohara, 1958)",For taxonomic treatment see Russell (1985). Record of this species from NW Australia may be <i>Suezichthys cyanolaemus</i> (Kuiter 2002).
187486,Thalassoma septemfasciatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,septemfasciatum,,,,,"Scott, 1959",This species is closely related to <i>Thalassoma bailleui </i>(Bernardi <i>et al.</i>  2004).
187487,Iniistius javanicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Iniistius,javanicus,,,,,"(Bleeker, 1862)","There is some taxonomic confusion between the species under <span style=""font-style: italic;"">Xyrichtys</span> and <span style=""font-style: italic;"">Iniistius</span>. The genus <span style=""font-style: italic;"">Iniistius</span> has been considered a synonym of <span style=""font-style: italic;"">Xyrichtys</span> by some authors but it is now recognized as a separate genus, distinct from <span style=""font-style: italic;"">Xyrichtys</span> (Randall and Earle 2002, Randall <em><em>et al.</em> </em> 2002). Seventeen species are included in <span style=""font-style: italic;"">Iniistius</span> and they are: <em>I. aneitensis, I. auropunctatus, I. baldwini,  I. bimaculatus, I. cyanifrons, I. dea, I. evides, I. griffithsi, I. jacksoniensis, I. melanopus, I. pavo, I. pentadactylus, I. spilonotus, I. trivittatus, I. twistii,  I. umbrilatus,</em> and <em>I. verrens</em>.<br/><br/>This species was formerly valid as <span style=""font-style: italic;"">Xyrichtys javanicus</span>, its current status is <span style=""font-style: italic;"">Iniistius javanicus</span> (Bleeker 1862) (Allen and Adrim 2003)."
187488,Choerodon graphicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Choerodon,graphicus,,,,,"(De Vis, 1885)",
187489,Stethojulis strigiventer,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,strigiventer,,,,,"(Bennett, 1833)",
187490,Thalassoma amblycephalum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,amblycephalum,,,,,"(Bleeker, 1856)",
187491,Austrolabrus maculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Austrolabrus,maculatus,,,,,"(Macleay, 1881)",For taxonomic treatment see Russell (1988)
187493,Bodianus speciosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,speciosus,,,,,"(Bowdich, 1825)",For taxonomic treatment see Gomon (2006).
187494,Paracheilinus cyaneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Paracheilinus,cyaneus,,,,,"Kuiter &amp; Allen, 1999",
187495,Bodianus scrofa,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,scrofa,,,,,"(Valenciennes, 1839)",For taxonomic treatment see Gomon (2006).
187496,Cheilinus abudjubbe,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cheilinus,abudjubbe,,,,,"Rüppell, 1835",
187497,Labropsis xanthonota,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Labropsis,xanthonota,,,,,"Randall, 1981",
187498,Coris ballieui,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Coris,ballieui,,,,,"Vaillant &amp; Sauvage, 1875",
187499,Choerodon zosterophorus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Choerodon,zosterophorus,,,,,"(Bleeker, 1868)",
187500,Thalassoma heiseri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,heiseri,,,,,"Randall &amp; Edwards, 1984",
187501,Cirrhilabrus aurantidorsalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,aurantidorsalis,,,,,"Allen &amp; Kuiter, 1999",
187502,Cirrhilabrus randalli,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,randalli,,,,,"Allen, 1995",
187503,Pseudojuloides argyreogaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudojuloides,argyreogaster,,,,,"(Günther, 1867)",For taxonomic treatment see Randall and Randall (1981).
187504,Stethojulis maculata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,maculata,,,,,"Schmidt, 1931",
187505,Cirrhilabrus flavidorsalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,flavidorsalis,,,,,"Randall &amp; Carpenter, 1980",
187506,Bodianus frenchii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,frenchii,,,,,"(Klunzinger, 1879)",For taxonomic treatment see Gomon (2006). There is confusion with <i>B. vulpinus </i>in New Zealand and probably New South Wales in eastern Austailia.
187507,Halichoeres richmondi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,richmondi,,,,,"Fowler &amp; Bean, 1928",
187508,Pseudolabrus torotai,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudolabrus,torotai,,,,,"Russell &amp; Randall, 1981",For taxonomic treatment see Russell (1988).
187509,Bodianus solatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,solatus,,,,,"Gomon, 2006",For taxonomic treatment see Gomon (2006).  <i>Bodianus solatus</i> has been confused with<i> B. perditio</i> in the literature (B. Russell pers. comm.).
187510,Nelabrichthys ornatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Nelabrichthys,ornatus,,,,,"(Carmichael, 1819)","For taxonomic treatment see Russell (1983). Kuiter (2002) has assigned this species to the genus Suezichthys. Pending further revision, it is retained here in the genus Nelabrichthys (B.Russell, pers. Comm. 2008)."
187511,Choerodon fasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Choerodon,fasciatus,,,,,"(Günther, 1867)",<em>C. balarensis </em>has been synonymized with this species (Parenti and Randall 2000).
187512,Halichoeres cyanocephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,cyanocephalus,,,,,"(Bloch, 1791)","This species was thought to occur South to Brazil, but genetic research revealed that Brazilian populations belong to a different species (Rocha 2004)."
187513,Anchichoerops natalensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anchichoerops,natalensis,,,,,"(Gilchrist &amp; Thompson, 1909)",
187514,Paracheilinus carpenteri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Paracheilinus,carpenteri,,,,,"Randall &amp; Lubbock, 1981",Records from Indonesia may represent a hybrid of this species (Kuiter 2002).
187515,Halichoeres podostigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,podostigma,,,,,"(Bleeker, 1854)",
187516,Bodianus axillaris,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,axillaris,,,,,"(Bennett, 1832)",For taxonomic treatment see Gomon (2006). This species is one of the most widely ranging species in the genus.
187517,Diproctacanthus xanthurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Diproctacanthus,xanthurus,,,,,"(Bleeker, 1856)",
187518,Cirrhilabrus luteovittatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,luteovittatus,,,,,"Randall, 1988",
187519,Pictilabrus laticlavius,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pictilabrus,laticlavius,,,,,"(Richardson, 1840)",For taxonomic treatment see Russell (1988).
187520,Achoerodus gouldii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Achoerodus,gouldii,,,,,"(Richardson, 1843)","There have been problems arising from earlier records of distribution and management of this species in southern Australia due to confusion with <em>A. viridis </em>up until 30 years ago. Earlier records of large size of<em> A. viridis </em>in South Australia (Scott <em><em>et al.</em> </em> 1974) refer to <em>A. gouldii </em>as does management aspects of <span style=""font-style: italic;"">Achoerodus</span> in the Spencer Gulf (J.H. Choat pers. comm.. 2008)."
187521,Paracheilinus hemitaeniatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Paracheilinus,hemitaeniatus,,,,,"Randall &amp; Harmelin-Vivien, 1977",
187522,Symphodus bailloni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Symphodus,bailloni,,,,,"(Valenciennes, 1839)",
187523,Oxycheilinus bimaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Oxycheilinus,bimaculatus,,,,,"(Valenciennes, 1840)",
187524,Thalassoma rueppellii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,rueppellii,,,,,"(Klunzinger, 1871)","This species appears to hybridise with <i>Thalassoma lunare</i> (Randall and Miroz 2001).  <i>Thalassoma rueppelli </i>is closely related to <i>T. duperreyi, T. genivittatum, </i>and <i>T. lutescens</i> in the Indo-Pacific region (Bernardi <i>et al.</i>  2004)."
187525,Terelabrus rubrovittatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Terelabrus,rubrovittatus,,,,,"Randall &amp; Fourmanoir, 1998",
187526,Larabicus quadrilineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Larabicus,quadrilineatus,,,,,"(Rüppell, 1835)",
187527,Hologymnosus doliatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hologymnosus,doliatus,,,,,"(Lacepède, 1801)",
187528,Bodianus paraleucosticticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,paraleucosticticus,,,,,"Gomon, 2006",For taxonomic treatment see Gomon (2006).
187529,Choerodon frenatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Choerodon,frenatus,,,,,"Ogilby, 1910",
187530,Cymolutes torquatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cymolutes,torquatus,,,,,"(Valenciennes, 1840)",
187531,Halichoeres raisneri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,raisneri,,,,,"Baldwin &amp; McCosker, 2001",
187532,Coris atlantica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Coris,atlantica,,,,,"Günther, 1862",This species has in the past been confused with the more northerly species <i>Coris julis </i>(D. Pollard pers. comm.. 2008).
187533,Pseudolabrus guentheri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudolabrus,guentheri,,,,,"Bleeker, 1862",
187534,Halichoeres zeylonicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,zeylonicus,,,,,"(Bennett, 1833)",This species is closley related to <i>Halochoeres hartzfeldi</i>. Records of <i>H. zeylonicus </i>in the Pacific probably refer to <i>H. hartzfeldi</i>.
187535,Notolabrus parilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Notolabrus,parilus,,,,,"(Richardson, 1850)",For taxonomic treatment see Russell (1988).
187536,Gomphosus varius,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Gomphosus,varius,,,,,"Lacepède, 1801",A hybrid between <i>Gomphosus varius</i> x <i>T. Lunare </i>was found in Solomon Islands (Allen 2006).
187537,Halichoeres orientalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,orientalis,,,,,"Randall, 1999",
187538,Cirrhilabrus roseafascia,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,roseafascia,,,,,"Randall &amp; Lubbock, 1982",
187539,Iniistius twistii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Iniistius,twistii,,,,,"(Bleeker, 1856)","There is some taxonomic confusion between the species under Xyrichtys and Iniistius. The genus Iniistius has been considered a synonym of Xyrichtys by some authors but it is now recognized as a separate genus, distinct from Xyrichtys (Randall and Earle 2002, Randall <i><i><i>et al.</i> </i> </i> 2002). Seventeen species are included in Iniistius and they are: <i>I. aneitensis, I. auropunctatus, I. baldwini,  I. bimaculatus, I. cyanifrons, I. dea, I. evides, I. griffithsi, I. jacksoniensis, I. melanopus, I. pavo, I. pentadactylus, I. spilonotus, I. trivittatus, I. twistii,  I. umbrilatus,</i> and <i>I. verrens</i>."
187540,Paracheilinus piscilineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Paracheilinus,piscilineatus,,,,,"(Cornic, 1987)",
187541,Labrus merula,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Labrus,merula,,,,,"Linnaeus, 1758",
187542,Pseudolabrus biserialis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudolabrus,biserialis,,,,,"(Klunzinger, 1880)",For taxonomic treatment see Russell (1988)
187543,Cirrhilabrus cenderawasih,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,cenderawasih,,,,,"Allen &amp; Erdmann, 2006",
187544,Cirrhilabrus cyanopleura,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cirrhilabrus,cyanopleura,,,,,"(Bleeker, 1851)",
187545,Halichoeres timorensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,timorensis,,,,,"(Bleeker, 1852)","Male <i>Halichoeres nebulosus</i> and <i>Halichoeres margaritaceus</i> have often been misidentified as <i>Halichoeres kawarin</i>, which may be responsible for attributing a greater range to this species."
187546,Clepticus parrae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Clepticus,parrae,,,,,"(Bloch &amp; Schneider, 1801)",
187547,Pseudocoris yamashiroi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pseudocoris,yamashiroi,,,,,"(Schmidt, 1931)",Population in the Maldives may represent a distinct species (Kuiter 2002).
187548,Halichoeres nebulosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,nebulosus,,,,,"(Valenciennes, 1839)",This species is similar to <em>Halichoeres margaritaceus</em>.
187549,Halichoeres maculipinna,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,maculipinna,,,,,"(Müller &amp; Troschel, 1848)","This species was thought to occur along the Brazilian coast, but recent genetic research revealed that coastal Brazilian populations belong to a different species (Rocha 2004).<br/> 		 	 	 		 			 				 					<p>Several endemic species of the Brazilian province have been taxonomically revised and are now validated&#160;as <em>Halichoeres penrosei</em> (previously recorded as <em>H. maculipinna</em>) (Pinherio <em>et al.</em> 2009).</p> 		 	 	 		<p>H. maculipinna &#160;is closer to Thalassoma than to any other Halichoeres&#160;(Rocha <em>et al</em>. 2010)</p>"
187550,Lappanella guineensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Lappanella,guineensis,,,,,"Bauchot, 1969",
187551,Hemigymnus sexfasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hemigymnus,sexfasciatus,,,,,"(Rüppell, 1835)","Although this species was described in 1835 it was not recognised as a separate species from <em>Halochoeres fasciatus </em>until recently (Kuiter 2002). This species is not recognised by Parenti and Randall (2000). <br/> <br/>It was formerly lumped with <em>H. fasciatus</em>, which does not seem to occur in the Red Sea (Kuiter 2002). The true <em>H. fasciatus</em> occurs from Oman and East Africa to the Pitcairn Group of Polynesia. Populations from the Gulf of Aden and Socotra need to be investigated. <em>Halochoeres sexfasciatus</em> differs from <em>H. fasciatus</em> in color pattern, but differences in morphology and genetics have not been investigated."
