,Year,enName,speciesAcronym,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey,AssessmentYear,fullArea,area,Area,Species,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches
227,2020,Blue ling,bli,bli.27.5b67,169062,Molva dypterygia,27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2 ~ 27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,90851.590612075,SSB,tonnes,0.04447,F,,0.17,0.12,54000,75037,0.12,75037,tonnes,3478,,,https://doi.org/10.17895/ices.advice.19447787.v1,17134,2022,1,27.5.b.1.b,27.5.b.1.b,bli,,,,,697.43534,,552.318,,,,,,,,,,,,,86.92,,,,,,,0.0,both,1336.67334,
228,2012,Golden redfish,reg,reg.27.561214,169267,Sebastes norvegicus,27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,274185,SSB,tonnes,0.123,F,,0.226,0.163,160000,220000,0.097,220000,tonnes,45423,,45423.0,https://doi.org/10.17895/ices.advice.19453700.v1,17159,2022,1,27.12.a.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
229,2016,Golden redfish,reg,reg.27.561214,169267,Sebastes norvegicus,27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,319575,SSB,tonnes,0.142,F,,0.226,0.163,160000,220000,0.097,220000,tonnes,59711,,59711.0,https://doi.org/10.17895/ices.advice.19453700.v1,17159,2022,1,27.12.a.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
230,2020,Golden redfish,reg,reg.27.561214,169267,Sebastes norvegicus,27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,264207,SSB,tonnes,0.129,F,,0.226,0.163,160000,220000,0.097,220000,tonnes,46116,,46116.0,https://doi.org/10.17895/ices.advice.19453700.v1,17159,2022,1,27.12.a.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
231,2012,Herring,her,her.27.5a,169125,Clupea harengus,27.5.a.1 ~ 27.5.a.2,432102,SSB,tonnes,0.157606041827701,Frel,ratio,,,200000,273000,,273000,tonnes,71976,,71976.0,https://doi.org/10.17895/ices.advice.19447988.v1,17161,2022,1,27.5.a.2,27.5.a.2,her,,,,,0.0,,,,0.0,,153101.0,,,,,,,,,,,,,,,,,both,153101.0,1.127111815049461
232,2012,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,5673000.0,SSB,tonnes,0.142,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,825999.0,,825999.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,9,27.5.a.2,27.5.a.2,her,,,,,0.0,,,,0.0,,153101.0,,,,,,,,,,,,,,,,,both,153101.0,-0.8146474753601397
233,2016,Herring,her,her.27.5a,169125,Clupea harengus,27.5.a.1 ~ 27.5.a.2,327485,SSB,tonnes,0.17846422029191,Frel,ratio,,,200000,273000,,273000,tonnes,60403,,60403.0,https://doi.org/10.17895/ices.advice.19447988.v1,17161,2022,1,27.5.a.2,27.5.a.2,her,,,,,0.0,,,,10.0,,66598.0,,,,,,,,,,,,,,,,,both,66608.0,0.10272668576064103
234,2016,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,4220000.0,SSB,tonnes,0.086,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,383174.0,,383174.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,9,27.5.a.2,27.5.a.2,her,,,,,0.0,,,,10.0,,66598.0,,,,,,,,,,,,,,,,,both,66608.0,-0.8261677462458309
235,2020,Herring,her,her.27.5a,169125,Clupea harengus,27.5.a.1 ~ 27.5.a.2,274733,SSB,tonnes,0.126559196930131,Frel,ratio,,,200000,273000,,273000,tonnes,36099.9984507446,,36099.9984507446,https://doi.org/10.17895/ices.advice.19447988.v1,17161,2022,1,27.5.a.2,27.5.a.2,her,,,,,62805.68685,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both,62805.68685,0.7397697934999377
236,2020,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,3393000.0,SSB,tonnes,0.19,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,720937.0,,720937.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,9,27.5.a.2,27.5.a.2,her,,,,,62805.68685,,,,0.0,,0.0,,,,,,,,,,,,,,,,,both,62805.68685,-0.9128832521426977
237,2012,Herring,her,her.27.20-24,169118,Clupea harengus,27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24,72453,SSB,tonnes,0.386,F,,0.45,0.41,120000,150000,0.31,150000,tonnes,38647.75771,,38647.75771,https://doi.org/10.17895/ices.advice.19447964.v1,17172,2022,1,27.3.b.23,27.3.b.23,her,,,426.88,,,,,0.0,,,,,,,,,,,,,,,,,680.6,,,both,1107.48,-0.9713442624974477
238,2016,Herring,her,her.27.20-24,169118,Clupea harengus,27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24,79359,SSB,tonnes,0.486,F,,0.45,0.41,120000,150000,0.31,150000,tonnes,51298.0524,,51298.0524,https://doi.org/10.17895/ices.advice.19447964.v1,17172,2022,1,27.3.b.23,27.3.b.23,her,,,257.21,,,,,0.0,,,,,,,,,,,,,,,,,334.16,,,both,591.37,-0.9884718820241214
239,2020,Herring,her,her.27.20-24,169118,Clupea harengus,27.3.a ~ 27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24,54606,SSB,tonnes,0.182,F,,0.45,0.41,120000,150000,0.31,150000,tonnes,22129.6536228785,,22129.6536228785,https://doi.org/10.17895/ices.advice.19447964.v1,17172,2022,1,27.3.b.23,27.3.b.23,her,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,480.343,,,both,481.343,-0.9782489591476312
240,2012,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,3551,SSB,tonnes,0.34,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,1101,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,1,27.7.g,27.7.g,sol,347.9,,,,,,35.32,,,,,32.74,,,,,,,0.0,,,,,0.0,,,21.4,both,437.35999999999996,
241,2016,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,3591,SSB,tonnes,0.277,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,832,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,1,27.7.g,27.7.g,sol,229.0,,,,,,31.54,,,,,21.11,,,,,,,0.0,,,,,0.0,,,11.24,both,292.89000000000004,
242,2020,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,5945,SSB,tonnes,0.251,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,1524,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,1,27.7.g,27.7.g,sol,568.5,,,,,,31.234,,,,,50.845,,,,,,,0.0,,,,,0.45,,,47.5511,both,698.5801,
243,2012,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,19845,,tonnes,0.1475,,,,0.1863,11920,16688,0.1381,16688,tonnes,2549,,,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,1,27.8.b,27.8.b,bss,0.4,,,,,,799.73,,,,,,,,,,,,0.0,,,,,179.88,,,4.9,both,984.91,
244,2016,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,15984,,tonnes,0.1417,,,,0.1863,11920,16688,0.1381,16688,tonnes,2252,,2317.0,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,1,27.8.b,27.8.b,bss,0.0,,,,,,917.14,,,,,,,,,,,,0.0,,,,,77.42,,,0.0,both,994.56,-0.5707552870090634
245,2020,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,16794,,tonnes,0.1195,,,,0.1863,11920,16688,0.1381,16688,tonnes,2090,,2131.0,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,1,27.8.b,27.8.b,bss,0.1,,,,,,572.47,,,,,,,,,,,,0.0,,,,,22.01,,,0.0,both,594.58,-0.7209854528390427
246,2012,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,123151,SSB,tonnes,0.232,Frel,ratio,,,44000,,,,tonnes,,,51252.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,1,27.5.a.2,27.5.a.2,pok,,,,,0.0,,,,,,50843.0,,,,,,,,,2.03,,,,,,,0.0,both,50845.03,-0.00794056817294937
247,2016,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,127521,SSB,tonnes,0.171,Frel,ratio,,,44000,,,,tonnes,,,49223.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,1,27.5.a.2,27.5.a.2,pok,,,,,0.0,,,,,,48668.0,,,,,,,,,4.1,,,,,,,0.0,both,48672.1,-0.011191922475265657
248,2020,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,167026,SSB,tonnes,0.192,Frel,ratio,,,44000,,,,tonnes,,,50245.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,1,27.5.a.2,27.5.a.2,pok,,,,,177.71364,,,,,,0.0,,,,,,,,,5.64,,,,,,,0.0,both,183.35363999999998,-0.9963508082396259
249,2012,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,71729,SSB,tonnes,0.528,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,19195.54388,,27480.7072016167,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
250,2016,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,37846,SSB,tonnes,0.458,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,7647.77884,,19713.1523835903,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
251,2020,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,56954,SSB,tonnes,0.414,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,7859.21644,,12203.9960837748,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
252,2012,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,8212,SSB,tonnes,0.141,F,,,0.87,1993,2769,0.24,6283,tonnes,1396,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,1,27.9.a,27.9.a,mon,,,,,,,,,,,,0.0,,,,,,,,,,494.17,,0.0,,,,both,494.17,
253,2016,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,10804,SSB,tonnes,0.164,F,,,0.87,1993,2769,0.24,6283,tonnes,1809,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,1,27.9.a,27.9.a,mon,,,,,,,,,,,,0.0,,,,,,,,,,339.41,,91.89,,,,both,431.3,
254,2020,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,11174,SSB,tonnes,0.087,F,,,0.87,1993,2769,0.24,6283,tonnes,720,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,1,27.9.a,27.9.a,mon,,,,,,,,,,,,0.0,,,,,,,,,,150.78,,52.73,,,,both,203.51,
255,2012,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,13922.021,,tonnes,0.481352423938536,,,,0.88,7600,10600,0.33,10600,tonnes,4321,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,1,27.8.b,27.8.b,sol,350.6,,,,,,1661.53,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,both,2012.13,
256,2016,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,10548.834,,tonnes,0.377351268513689,,,,0.88,7600,10600,0.33,10600,tonnes,3232,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,1,27.8.b,27.8.b,sol,264.5,,,,,,1121.87,,,,,,,,,,,,0.0,,,,,4.02,,,0.0,both,1390.3899999999999,
257,2020,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,10921.75,,tonnes,0.347476159005034,,,,0.88,7600,10600,0.33,10600,tonnes,3219,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,1,27.8.b,27.8.b,sol,241.2,,,,,,1250.564,,,,,,,,,,,,0.0,,,,,19.05,,,0.0,both,1510.814,
258,2012,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,100126,SSB,tonnes,0.253247,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,21820.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,1,27.7.g,27.7.g,her,,,0.0,,,,0.36,0.0,,,,14559.97,,,,,,,0.0,,,,,,,,1.2,both,14561.53,-0.3326521539871677
259,2016,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,25999.6,SSB,tonnes,0.765839,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,16318.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,1,27.7.g,27.7.g,her,,,0.0,,,,0.0,418.67,,,,11860.84,,,,,,,890.9,,,,,,,,559.29,both,13729.7,-0.1586162519916656
260,2020,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,8740.64,SSB,tonnes,0.0234312,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,132.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,1,27.7.g,27.7.g,her,,,0.0,,,,0.011,0.0,,,,3.037,,,,,,,0.075,,,,,,,,0.0,both,3.123,-0.9763409090909092
261,2012,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,14076,SSB,tonnes,0.908,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,9443,,11783.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,1,27.7.f,27.7.f,cod,134.9,,,,,,668.04,,,,,0.57,,,,,,,0.0,,0.0,,,,,,105.9,both,909.41,-0.9228201646439786
262,2016,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,5834,SSB,tonnes,0.977,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,3924,,4448.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,1,27.7.f,27.7.f,cod,47.7,,,,,,187.94,,,,,1.62,,,,,,,0.0,,0.0,,,,,,52.35,both,289.61,-0.9348898381294964
263,2020,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,1346,SSB,tonnes,1.02,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,922,,1153.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,1,27.7.f,27.7.f,cod,7.1,,,,,,40.772,,,,,0.0,,,,,,,0.0,,0.0,,,,,,9.4286,both,57.3006,-0.9503030355594102
264,2012,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,53642.056625859,SSB,tonnes,0.102174817375,F,ratio,,,49000,68600,,,tonnes,5517,,5517.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,1,27.1.b,27.1.b,reg,,,,,,,,0.0,1.0,,9.0,1.59,,,,,,,,549.44,0.04,,0.0,,,,,both,561.07,-0.8983016131955773
265,2016,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,47860.6941031003,SSB,tonnes,0.121833252125,F,ratio,,,49000,68600,,,tonnes,5463,,5463.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,1,27.1.b,27.1.b,reg,,,,,,,,0.0,8.6,,0.0,0.0,,,,,,,,1071.0,3.97,,0.0,,,,,both,1083.57,-0.8016529379461834
266,2020,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,35027.4663979842,SSB,tonnes,0.307115699375,F,ratio,,,49000,68600,,,tonnes,9644,,9644.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,1,27.1.b,27.1.b,reg,,,,,,,,14.352,0.0,,33.0,0.0,,,,,,,,1360.6,2.2523,,546.0,,,,,both,1956.2042999999999,-0.797158409373704
267,2012,Herring,her,her.27.3a47d,169119,Clupea harengus,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,2303866,SSB,tonnes,0.182,F,,0.4,0.31,874198,956483,0.31,1.23283e+006,tonnes,,,434710.0,https://doi.org/10.17895/ices.advice.19447985.v1,17286,2022,1,27.4.a,27.4.a,her,0.0,,42656.87,,963.0,,11131.7,13060.03,,,0.0,10.48,,,,,,0.0,46477.0,114917.3,0.0,,,,6880.0,,51641.3,both,287737.68,-0.338092797497182
268,2012,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,5673000.0,SSB,tonnes,0.142,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,825999.0,,825999.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,7,27.4.a,27.4.a,her,0.0,,42656.87,,963.0,,11131.7,13060.03,,,0.0,10.48,,,,,,0.0,46477.0,114917.3,0.0,,,,6880.0,,51641.3,both,287737.68,-0.6516488760882277
269,2016,Herring,her,her.27.3a47d,169119,Clupea harengus,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,2232275,SSB,tonnes,0.2327,F,,0.4,0.31,874198,956483,0.31,1.23283e+006,tonnes,,,563610.0,https://doi.org/10.17895/ices.advice.19447985.v1,17286,2022,1,27.4.a,27.4.a,her,0.0,,97670.98,,1041.2,,15072.71,27926.25,,,0.0,127.17,,,,,,0.0,66253.1,135396.84,0.0,,,,12968.52,,71567.78,both,428024.55000000005,-0.24056608292968534
270,2016,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,4220000.0,SSB,tonnes,0.086,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,383174.0,,383174.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,7,27.4.a,27.4.a,her,0.0,,97670.98,,1041.2,,15072.71,27926.25,,,0.0,127.17,,,,,,0.0,66253.1,135396.84,0.0,,,,12968.52,,71567.78,both,428024.55000000005,0.11705008690568788
271,2020,Herring,her,her.27.3a47d,169119,Clupea harengus,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,1499912,SSB,tonnes,0.1964,F,,0.4,0.31,874198,956483,0.31,1.23283e+006,tonnes,,,426900.0,https://doi.org/10.17895/ices.advice.19447985.v1,17286,2022,1,27.4.a,27.4.a,her,0.0,,56664.0,,1020.40402,,7689.886,16501.8934,,,0.0,234.576,,,,,,2732.881,49815.232,94296.84,0.0,,,,7357.8687,,56713.8322,both,293027.41332,-0.3135923791988756
272,2020,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,3393000.0,SSB,tonnes,0.19,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,720937.0,,720937.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,7,27.4.a,27.4.a,her,0.0,,56664.0,,1020.40402,,7689.886,16501.8934,,,0.0,234.576,,,,,,2732.881,49815.232,94296.84,0.0,,,,7357.8687,,56713.8322,both,293027.41332,-0.5935464356524911
273,2012,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,61381,SSB,tonnes,0.401,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,10834,,15950.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
274,2016,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,49278,SSB,tonnes,0.737,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,15201,,23460.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
275,2020,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,27954,SSB,tonnes,0.739,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,5931,,7197.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,1,27.7.c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,0.0,-1.0
276,2012,Megrim,lez,lez.27.4a6a,169138,Lepidorhombus,27.4.a ~ 27.6.a,1.58458084718292,B/Bmsy,tonnes,0.421480526648684,F/Fmsy,ratio,,,0.3,0.5,1,0.5,tonnes,2545,,3186.0,https://doi.org/10.17895/ices.advice.19448042.v1,17324,2022,1,27.6.a,27.6.a,lez,,,,,,,14.27,0.0,,,,213.77,,,,,,,,,,,,142.29,,,589.9,both,960.23,-0.698609541745135
277,2016,Megrim,lez,lez.27.4a6a,169138,Lepidorhombus,27.4.a ~ 27.6.a,1.74750845260767,B/Bmsy,tonnes,0.357638814056132,F/Fmsy,ratio,,,0.3,0.5,1,0.5,tonnes,2792,,2959.0,https://doi.org/10.17895/ices.advice.19448042.v1,17324,2022,1,27.6.a,27.6.a,lez,,,,,,,188.59,0.0,,,,409.77,,,,,,,,,,,,99.43,,,694.08,both,1391.87,-0.5296147347076715
