,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
3526,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.4.a,pok,both,27.4.a,pok,0.0,,3269.61,,8.0,,9092.61,5577.83,,,0.0,0.0,,,,,,0.0,8.0,32528.88,0.0,0.0,0.0,0.0,147.8,,7220.8,both
3527,(POK/2C3A4) - 2012 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79320,2012.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,1.5,,336.41,,0.0,,0.14,2123.24,,,0.0,,,,,,,,26.0,341.32,0.0,,,0.0,774.5,,66.1,both
3528,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,1.5,,336.41,,0.0,,0.14,2123.24,,,0.0,,,,,,,,26.0,341.32,0.0,,,0.0,774.5,,66.1,both
3529,(POK/2C3A4) - 2012 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79320,2012.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.03,0.0,,,,,,,,,,,0.0,0.22,,,,,,,0.0,both
3530,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.03,0.0,,,,,,,,,,,0.0,0.22,,,,,,,0.0,both
3531,(POK/2C3A4) - 2012 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79320,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.0,,5.0,,2612.3,8.51,,,0.0,340.77,,,,,,,0.0,0.14,0.0,,0.0,13.1,0.0,,4401.6,both
3532,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.0,,5.0,,2612.3,8.51,,,0.0,340.77,,,,,,,0.0,0.14,0.0,,0.0,13.1,0.0,,4401.6,both
3533,(POK/2C3A4) - 2012 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79320,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,2.13,,,,,,,,0.0,,,0.0,0.0,,,2.0,both
3534,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,2.13,,,,,,,,0.0,,,0.0,0.0,,,2.0,both
3535,(POK/2C3A4) - 2012 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79320,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,0.0,,,,,20.81,,,,,,,,4.51,,,,0.0,,,145.0,both
3536,(POK/56-14) - 2012 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8230,2012.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,0.0,,,,,20.81,,,,,,,,4.51,,,,0.0,,,145.0,both
3537,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.a,pok,both,27.4.a,pok,0.0,,2834.41,,18.0,,10793.59,4569.11,,,0.0,0.0,,,,,,0.0,68.8,30353.81,0.0,0.0,0.0,0.0,226.24,,8498.99,both
3538,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.a,pok,both,27.4.a,pok,0.0,,2834.41,,18.0,,10793.59,4569.11,,,0.0,0.0,,,,,,0.0,68.8,30353.81,0.0,0.0,0.0,0.0,226.24,,8498.99,both
3539,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,15.5,,225.86,,0.0,,0.04,1626.87,,,0.0,,,,,,,,16.8,828.08,0.0,,,0.0,726.04,,61.75,both
3540,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,15.5,,225.86,,0.0,,0.04,1626.87,,,0.0,,,,,,,,16.8,828.08,0.0,,,0.0,726.04,,61.75,both
3541,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.01,both
3542,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.01,both
3543,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.49,,7.313,,2298.92,8.5,,,0.0,139.73,,,,,,,12.0,541.45,0.0,,0.0,0.0,0.0,,2633.07,both
3544,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.49,,7.313,,2298.92,8.5,,,0.0,139.73,,,,,,,12.0,541.45,0.0,,0.0,0.0,0.0,,2633.07,both
3545,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,4.76,,,,,,,,2.36,,,0.0,10.36,,,0.57,both
3546,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,4.76,,,,,,,,2.36,,,0.0,10.36,,,0.57,both
3547,(POK/2C3A4) - 2016 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,62153.26395458846,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,0.0,,,,,40.12,,,,,,,,11.17,,,,4.6,,,136.3,both
3548,(POK/56-14) - 2016 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,6448,2016.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,0.0,,,,,40.12,,,,,,,,11.17,,,,4.6,,,136.3,both
3549,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.a,pok,both,27.4.a,pok,0.0,,2777.0,,27.61764,,9443.877,6015.863,,,0.0,0.0,,,,,,3.461,174.647,38911.56,0.0,0.0,0.0,0.0,599.3628,,8645.023,both
3550,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.a,pok,both,27.4.a,pok,0.0,,2777.0,,27.61764,,9443.877,6015.863,,,0.0,0.0,,,,,,3.461,174.647,38911.56,0.0,0.0,0.0,0.0,599.3628,,8645.023,both
3551,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,4.6,,186.0,,0.0,,39.948,838.1125,,,0.0,,,,,,,,4.835,412.03,0.0,,,0.0,287.268,,11.9878,both
3552,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.b,pok,both,27.4.b,pok,4.6,,186.0,,0.0,,39.948,838.1125,,,0.0,,,,,,,,4.835,412.03,0.0,,,0.0,287.268,,11.9878,both
3553,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.088,0.0,,,,,,,0.0105,both
3554,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.4.c,pok,both,27.4.c,pok,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.088,0.0,,,,,,,0.0105,both
3555,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.0,,2.883,,1260.286,0.0,,,0.0,64.0027,,,,,,,0.186,0.85,0.0,,0.0,14.62,0.0,,2477.5737,both
3556,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.a,pok,both,27.6.a,pok,0.0,,0.0,,2.883,,1260.286,0.0,,,0.0,64.0027,,,,,,,0.186,0.85,0.0,,0.0,14.62,0.0,,2477.5737,both
3557,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,0.0,,,,,,,,0.33,,,0.0,0.0,,,0.0,both
3558,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.1,pok,both,27.6.b.1,pok,,,,,,,,,,,,0.0,,,,,,,,0.33,,,0.0,0.0,,,0.0,both
3559,(POK/2C3A4) - 2020 - TAC - Original,(POK/2C3A4),Saithe,3a and 4; Union waters of 2a,TAC,79813,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,2.738,,,,,59.5911,,,,,,,,0.0,,,,0.62,,,0.0,both
3560,(POK/56-14) - 2020 - TAC - Original,(POK/56-14),Saithe,"6; Union and international waters of 5b, 12 and 14",TAC,8280,2020.0,Original,pok.27.3a46,pok.27.3a46,27.6.b.2,pok,both,27.6.b.2,pok,,,,,,,2.738,,,,,59.5911,,,,,,,,0.0,,,,0.62,,,0.0,both
3561,(WHG/2AC4.) - 2012 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17056,2012.0,Original,whg.27.47d,whg.27.47d,27.4.a,whg,both,27.4.a,whg,0.0,,124.37,,0.0,,28.87,10.94,,,,0.0,,,,,,0.0,2.0,89.26,0.0,,,0.0,3.4,,8267.8,both
3562,(WHG/2AC4.) - 2012 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17056,2012.0,Original,whg.27.47d,whg.27.47d,27.4.b,whg,both,27.4.b,whg,12.8,,6.61,,0.0,,1192.56,14.09,,,,0.0,,,,,,0.0,122.0,4.3,0.0,,,0.0,0.4,,1612.6,both
3563,(WHG/2AC4.) - 2012 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17056,2012.0,Original,whg.27.47d,whg.27.47d,27.4.c,whg,both,27.4.c,whg,32.3,,0.01,,,,703.91,0.26,,,,0.0,,,,,,,347.0,0.0,,,,,0.0,,12.9,both
3564,(WHG/2AC4.) - 2012 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17056,2012.0,Original,whg.27.47d,whg.27.47d,27.7.d,whg,both,27.7.d,whg,65.8,,0.0,,,,3092.56,0.0,,,,0.0,,,,,,,437.0,,,,,,,,261.0,both
3565,(WHG/2AC4.) - 2016 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,13678,2016.0,Original,whg.27.47d,whg.27.47d,27.4.a,whg,both,27.4.a,whg,0.0,,444.0,,7.6,,38.77,82.87,,,,0.0,,,,,,0.0,38.0,1100.68,0.0,,,0.0,2.66,,8469.4,both
3566,(WHG/2AC4.) - 2016 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,13678,2016.0,Original,whg.27.47d,whg.27.47d,27.4.b,whg,both,27.4.b,whg,19.9,,3843.73,,0.7,,250.1,23.89,,,,0.0,,,,,,0.0,94.5,49.04,0.0,,,0.0,3.35,,908.56,both
3567,(WHG/2AC4.) - 2016 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,13678,2016.0,Original,whg.27.47d,whg.27.47d,27.4.c,whg,both,27.4.c,whg,44.8,,438.81,,,,943.53,3.96,,,,0.0,,,,,,,511.3,0.0,,,,,0.0,,34.05,both
3568,(WHG/2AC4.) - 2016 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,13678,2016.0,Original,whg.27.47d,whg.27.47d,27.7.d,whg,both,27.7.d,whg,145.6,,0.0,,,,2770.78,0.0,,,,0.0,,,,,,,556.5,,,,,,,,258.81,both
3569,(WHG/2AC4.) - 2020 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17158,2020.0,Original,whg.27.47d,whg.27.47d,27.4.a,whg,both,27.4.a,whg,0.0,,1883.0,,24.031,,34.233,78.7387,,,,0.0,,,,,,17.022,63.113,932.49,0.0,,,0.0,8.2245,,11659.44,both
3570,(WHG/2AC4.) - 2020 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17158,2020.0,Original,whg.27.47d,whg.27.47d,27.4.b,whg,both,27.4.b,whg,59.6,,1635.0,,0.7,,69.066,178.637,,,,0.0,,,,,,3.084,122.021,741.24,0.0,,,0.0,19.7297,,390.0426,both
3571,(WHG/2AC4.) - 2020 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17158,2020.0,Original,whg.27.47d,whg.27.47d,27.4.c,whg,both,27.4.c,whg,151.8,,2.0,,,,574.039,19.3954,,,,0.0,,,,,,,613.55,0.0,,,,,0.442,,141.9736,both
3572,(WHG/2AC4.) - 2020 - TAC - Original,(WHG/2AC4.),Whiting,4; Union waters of 2a,TAC,17158,2020.0,Original,whg.27.47d,whg.27.47d,27.7.d,whg,both,27.7.d,whg,45.2,,0.0,,,,1308.648,0.5497,,,,0.0,,,,,,,330.21,,,,,,,,302.0783,both
3573,(WHG/56-14) - 2012 - TAC - Original,(WHG/56-14),Whiting,6; Union and international waters of 5b; international waters of 12 and 14,TAC,307,2012.0,Original,whg.27.6a,whg.27.6a + whg.27.6b,27.6.a,whg,both,27.6.a,whg,0.0,,0.0,,1.0,,0.09,0.0,,,,95.64,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,204.2,both
3574,(WHG/56-14) - 2016 - TAC - Original,(WHG/56-14),Whiting,6; Union and international waters of 5b; international waters of 12 and 14,TAC,213,2016.0,Original,whg.27.6a,whg.27.6a + whg.27.6b,27.6.a,whg,both,27.6.a,whg,0.0,,0.0,,0.0,,4.55,0.0,,,,77.15,,,,,,,52.3,0.0,0.0,,,0.0,0.0,,98.36,both
3575,(WHG/56-14) - 2020 - TAC - Original,(WHG/56-14),Whiting,6; Union and international waters of 5b; international waters of 12 and 14,TAC,937,2020.0,Original,whg.27.6a,whg.27.6a + whg.27.6b,27.6.a,whg,both,27.6.a,whg,0.0,,10.0,,0.0,,9.812,0.0,,,,127.6791,,,,,,,13.744,0.0,0.0,,,0.0,0.0,,387.3545,both
3576,(COD/3BC+24) - 2012 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,21300,2012.0,Original,cod.27.22-24,cod.27.22-24,27.3.b.23,cod,both,27.3.b.23,cod,,,707.31,,,,,,,,,,,,,,,,,,,,,,394.1,,,both
3577,(COD/3BC+24) - 2012 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,21300,2012.0,Original,cod.27.22-24,cod.27.22-24,27.3.c.22,cod,both,27.3.c.22,cod,,,2323.35,,,,,2376.66,,,,,,,,,0.0,,,,,,,,0.3,,,both
3578,(COD/3BC+24) - 2012 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,21300,2012.0,Original,cod.27.22-24,cod.27.22-24,27.3.d.24,cod,both,27.3.d.24,cod,,,5770.94,3.21,,259.51,,2171.74,,,,,,,,,11.5,,,,816.91,,,,1954.6,,,both
3579,(COD/3BC+24) - 2016 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,12720,2016.0,Original,cod.27.22-24,cod.27.22-24,27.3.b.23,cod,both,27.3.b.23,cod,,,664.65,,,,,,,,,,,,,,,,,,,,,,455.97,,,both
3580,(COD/3BC+24) - 2016 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,12720,2016.0,Original,cod.27.22-24,cod.27.22-24,27.3.c.22,cod,both,27.3.c.22,cod,,,1562.19,,,,,1798.75,,,,,,,,,0.0,,,,,,,,0.22,,,both
3581,(COD/3BC+24) - 2016 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,12720,2016.0,Original,cod.27.22-24,cod.27.22-24,27.3.d.24,cod,both,27.3.d.24,cod,,,3254.17,0.0,,28.908,,860.92,,,,,,,,,0.0,,,,703.39,,,,1578.67,,,both
3582,(COD/3BC+24) - 2020 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,3806,2020.0,Original,cod.27.22-24,cod.27.22-24,27.3.b.23,cod,both,27.3.b.23,cod,,,172.0,,,,,,,,,,,,,,,,,,,,,,331.6603,,,both
3583,(COD/3BC+24) - 2020 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,3806,2020.0,Original,cod.27.22-24,cod.27.22-24,27.3.c.22,cod,both,27.3.c.22,cod,,,1434.0,,,,,691.2348,,,,,,,,,0.0,,,,,,,,0.1463,,,both
3584,(COD/3BC+24) - 2020 - TAC - Original,(COD/3BC+24),Cod,Subdivisions 22-24,TAC,3806,2020.0,Original,cod.27.22-24,cod.27.22-24,27.3.d.24,cod,both,27.3.d.24,cod,,,324.0,0.0,,0.0,,247.2869,,,,,,,,,0.0,,,,76.574,,,,16.8748,,,both
3585,(HER/03D.RG) - 2012 - TAC - Original,(HER/03D.RG),Herring,Subdivision 28.1,TAC,30576,2012.0,Original,her.27.28,her.27.28,27.3.d.28.1,her,both,27.3.d.28.1,her,,,0.0,13788.56,,,,0.0,,,,,,,,,17963.5,,,,,,,,,,,both
3586,(HER/03D.RG) - 2016 - TAC - Original,(HER/03D.RG),Herring,Subdivision 28.1,TAC,34915,2016.0,Original,her.27.28,her.27.28,27.3.d.28.1,her,both,27.3.d.28.1,her,,,0.0,15814.21,,,,0.0,,,,,,,,,19072.03,,,,,,,,,,,both
3587,(HER/03D.RG) - 2020 - TAC - Original,(HER/03D.RG),Herring,Subdivision 28.1,TAC,34445,2020.0,Original,her.27.28,her.27.28,27.3.d.28.1,her,both,27.3.d.28.1,her,,,21.0,12230.565,,,,0.0,,,,,,,,,21018.51,,,,,,,,,,,both
3588,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.25,her,both,27.3.d.25,her,,,1177.3,0.0,,0.0,,162.79,,,,,,,,,1.0,80.9,,,17003.12,,,,6010.7,,,both
3589,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.26,her,both,27.3.d.26,her,,,0.0,0.0,,0.0,,270.47,,,,,,,,,225.77,1859.28,,,7666.77,,10813.0,,1081.3,,,both
3590,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.27,her,both,27.3.d.27,her,,,0.0,0.0,,0.0,,51.66,,,,,,,,,0.0,0.0,,,28.27,,,,3844.2,,,both
3591,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.28.2,her,both,27.3.d.28.2,her,,,90.0,440.58,,0.0,,0.0,,,,,,,,,1909.02,335.58,,,30.39,,,,8612.1,,,both
3592,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.29,her,both,27.3.d.29,her,,,210.0,2115.16,,14132.02,,185.69,,,,,,,,,0.5,0.0,,,25.38,,,,5664.9,,,both
3593,(HER/3D-R30) - 2012 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,90970.99767981439,2012.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.32,her,both,27.3.d.32,her,,,0.0,5703.1,,4100.2,,,,,,,,,,,0.0,,,,,,2245.0,,155.0,,,both
3594,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.25,her,both,27.3.d.25,her,,,1326.06,457.43,,13.199,,656.5,,,,,,,,,342.56,1686.22,,,23045.98,,,,9132.63,,,both
3595,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.26,her,both,27.3.d.26,her,,,144.83,0.0,,0.0,,879.92,,,,,,,,,333.43,677.92,,,17427.11,,16510.0,,6753.84,,,both
3596,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.27,her,both,27.3.d.27,her,,,707.96,95.5,,170.855,,5.37,,,,,,,,,0.0,37.99,,,166.78,,,,9085.85,,,both
3597,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.28.2,her,both,27.3.d.28.2,her,,,861.85,2949.45,,442.019,,0.0,,,,,,,,,6363.92,2289.45,,,462.15,,,,20533.74,,,both
3598,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.29,her,both,27.3.d.29,her,,,1533.03,2992.23,,25292.95,,833.61,,,,,,,,,0.0,507.75,,,99.0,,,,11400.88,,,both
3599,(HER/3D-R30) - 2016 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,205922.27378190256,2016.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.32,her,both,27.3.d.32,her,,,0.0,11459.88,,3041.766,,,,,,,,,,,0.0,,,,,,7051.0,,0.0,,,both
3600,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.25,her,both,27.3.d.25,her,,,3891.0,0.0,,2031.213,,387.7421,,,,,,,,,22.59,1053.503,,,18400.347,,,,7033.9189,,,both
3601,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.26,her,both,27.3.d.26,her,,,718.0,0.0,,87.304,,55.0,,,,,,,,,968.53,3084.208,,,17679.261,,13557.0,,1109.8934,,,both
3602,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.27,her,both,27.3.d.27,her,,,718.0,49.909,,117.338,,0.0,,,,,,,,,0.0,0.0,,,56.937,,,,10782.2411,,,both
3603,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.28.2,her,both,27.3.d.28.2,her,,,1271.0,2120.512,,940.21,,178.5904,,,,,,,,,4962.91,1439.973,,,827.113,,,,19897.2358,,,both
3604,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.29,her,both,27.3.d.29,her,,,2613.0,2436.723,,22749.142,,212.0144,,,,,,,,,0.0,0.0,,,0.0,,,,5277.7053,,,both
3605,(HER/3D-R30) - 2020 - TAC - Original,(HER/3D-R30),Herring,"Union waters of Subdivisions 25-27, 28.2, 29 and 32",TAC,169485,2020.0,Original,her.27.25-2932,her.27.25-2932,27.3.d.32,her,both,27.3.d.32,her,,,0.0,11770.263,,6232.814,,,,,,,,,,,0.0,,,,,,12482.0,,0.0,,,both
